vch_desc,vch_type,canonical_id,canonical_family,label_source,label_confidence,validation_status
skin clinic,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
skin doctor,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
sufian medicine ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
"sufyan Wateen 
44000/- 40f tower
900/- 60f stay wire
450/- tunbuckle
6000/- labor of 60f
51350/- total",Income,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
suits bichoni and medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
sumbal medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
sunday charges to labour ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
tahira doctor check up hameedah hospital,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
tanduz medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
test AF and labour ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
the laboratory ,Income,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
to driver for medicines,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
to hospital,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
tube medical,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
tuning labour and other misc exp,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
urooje medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
usman medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
usman medicines,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
usman tests and medicines star general hospital ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
vasu medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
visit to faisalabad FIC hospital with abba g,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
"visit to hospital, plus medicine etc",Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
"water Refill, medicine for baby and her",Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
water bottle nestle for daddy g. hospital. toffee for home ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wedding cards visit to meyo hospital side,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
went hospital,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife admit in Atia hospital due to cough and urine infection,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife admit in atiya hospital for motion and fever,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife hospital ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife hospital etc,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife medical,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife medicines,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife medicines and Abbus insulin ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wife to hospital injections,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wifey doctor,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wifey medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wood for kitchen slab support spring's ,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
wooden slab delivery rent,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
zainab Medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
zikriya hospital papa checkup,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
zurva medicine,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
طلبات للبيت + glade وlabello,Expense,2005.0,Healthcare,deterministic_rule,high,deterministic_rule
.my family get money busy to clothes,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
2 Samsung phones from Daraz,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
2 drinks in mall of Lahore ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
2 movie tickets( kabir singh) elements mall mom dad,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
"2 shoes: white DC, and black Nike ",expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
2 small flyers purchased ,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
3 shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
361 degrees shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
5 tl shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
AC from Daraz,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
"AC purchase 73000, IPHONE ZIP 5000, FURNITURE ZIP 8000 & others & MAMUN 102300",expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Aaima shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Abbas clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Abdur Rehman shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Addidas shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Adidas Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ahmed shoes ,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Airplanes Amazon ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Al Nasser shoes and shorts,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Al Nasser shoes back from Noran,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Alisha wedding clothes accessories stitching ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Alteration of Clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amal's shoes ,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Amazon ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon (wrapping paper + mouse pad),Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon 6037 SSD,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon Clippers,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon Firestick for Mubeen,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon Rivu toyes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon Subscription,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon paid for trimmer for siddharthan,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon prime,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon prime membership ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon return,Income,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazon shopping ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amazone,Income,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
"Amir's clothes and razwana's clothes
",Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ammara Alisha parlour Farheen wedding 3 days and kids shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Ammara Eid shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ammara Shopping etc Farheen wedding,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ammara and Alisha Farheen wedding clothes Lahore balance payment,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ammara shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ammi ne diye bari ki shopping k,Income,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amna Mall ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Amna Shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Ana mom MFR clothes ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Anmol joty shoes,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Annie casual clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Anniversary Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Anum shopping chase up,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Api Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Api clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Armani shoes bought from new wholesale dealer paid via google pay ,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Arooj clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Arooma Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Asad's clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Asifa ny emporium mall mein liye,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Asma clothes remaining ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Asus Charger Amazon,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ate wraps from Packages Mall,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Atrium Mall,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ayaz for Eid clothes per Uzma,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Ayesha Daniyal matching center shopping ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Azaan's clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
BNS Shopping from Outfitters,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Baby Clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Baby clothes + hair band,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bag from Daraz,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Baloons from daraz,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bandbox clothes washing,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Barbecue near mall of Lahore ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bareeze clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Baskin Robbins Mall of Lahore,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bhabhi for Hina's clothes ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bhatbhateni Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Book uniform shoes etc,expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Bought a PS5 From Amazon,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bought door guards for Cultus from daraz. Rs215. Rs10 paid by Marium. Rs.5 I had in coin. ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Bounce Ocean Mall - Bazooka Ball - Sidra Farewell,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
"Cajun 18 tl
Ayran small 1.75 tl",Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Car accessories Daraz ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
CareFour Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Carrefour @ Packages Mall,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Cash Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Cash from ammi for clothes and chappal,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Cassey central shopping ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Centauras Diesel Shopping,Transfer,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Centaurs ISB Shopping,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Chacha Jee- Emporium Mall,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Chase-up (Shoes boot),expense,2006.0,Shopping & Retail,human_validated_shopping,very_high,STRONG_SHOPPING
Cleaning clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Amount,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Fatima ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Ironing,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Karim block...,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Outfitters ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Overlock,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Pressing ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes TR,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes Washing ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes and harness,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes etc,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for Amit (V-mart),Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for Andy,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for Kamala ko bahini,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for Nanu n me,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for Preeti and Manita,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for TR,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes for myself ,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
Clothes from Pantaloons,Expense,2006.0,Shopping & Retail,deterministic_rule,high,deterministic_rule
